poi_id,poi_name,poi_type,address,lat,lng,description,vs_title,vs_addr,vs_tel,vs_lat,vs_lng,vs_content_id,vs_content_type,vs_firstimage,step2_status,step2_match_type,vs_admission_fee,vs_use_time,vs_holiday,vs_homepage,vs_foreign_languages,step2_detail_status,vs_matched,vs_admission_fee_text,vs_admission_fee_value,vs_admission_fee_free,vs_phone
POI_40d10159a8,Times Square Yeongdeungpo (타임스퀘어 영등포),shopping,,,,,,,,37.5170751,126.9033411,,,,not_found,short_kor,,월요일: 오전 10:30 ~ 오후 10:00 | 화요일: 오전 10:30 ~ 오후 10:00 | 수요일: 오전 10:30 ~ 오후 10:00 | 목요일: 오전 10:30 ~ 오후 10:00 | 금요일: 오전 10:30 ~ 오후 10:00 | 토요일: 오전 10:30 ~ 오후 10:00 | 일요일: 오전 10:30 ~ 오후 10:00,,https://www.timessquare.co.kr/,,,False,,,,02-2638-2000
POI_a2778bc843,63 Building (63빌딩),tourist_spot,,,,,,,,37.5198332,126.9400724,,,,not_found,,,,,https://www.hanwharesort.co.kr/irsweb/resort3/tpark/square_tp_intro.do,,,False,,,,02-789-5663
POI_189dcdd58b,Bongeunsa Temple (봉은사),history,,,,,,,,37.514852,127.0573766,,,,not_found,,,월요일: 오전 5:00 ~ 오후 10:00 | 화요일: 오전 5:00 ~ 오후 10:00 | 수요일: 오전 5:00 ~ 오후 10:00 | 목요일: 오전 5:00 ~ 오후 10:00 | 금요일: 오전 5:00 ~ 오후 10:00 | 토요일: 오전 5:00 ~ 오후 10:00 | 일요일: 오전 5:00 ~ 오후 10:00,,http://www.bongeunsa.org/,['en'],,False,,,,02-3218-4801
POI_de2be064ea,CALT (도심공항터미널),tourist_spot,,,,,,,,37.5096517,127.0593385,,,,not_found,,,월요일: 오전 5:10 ~ 오후 6:30 | 화요일: 오전 5:10 ~ 오후 6:30 | 수요일: 오전 5:10 ~ 오후 6:30 | 목요일: 오전 5:10 ~ 오후 6:30 | 금요일: 오전 5:10 ~ 오후 6:30 | 토요일: 오전 5:10 ~ 오후 6:30 | 일요일: 오전 5:10 ~ 오후 6:30,,https://www.calt.co.kr/,,,False,,,,1588-7946
POI_3429df0f15,Samcheong-dong (삼청동),street,,,,,삼청동 코리아 게스트하우스,서울특별시 종로구 삼청로4길 12-1 (화동),,37.5821136107,126.982025814,2588198.0,32.0,,success,exact_kor,,,,https://blog.naver.com/korea2000a,,success,True,,,,010-9217-5975
POI_f3e301217f,Namsan Cable Car (남산케이블카),tourist_spot,,,,,남산케이블카,서울특별시 중구 소파로 83,,37.556997122,126.9841041137,128776.0,12.0,http://tong.visitkorea.or.kr/cms/resource/50/3590450_image2_1.jpg,success,exact_kor,,"10:00~23:00<br>
※ 자세한 사항은 전화문의 요망",연중무휴,http://www.cablecar.co.kr,['en'],success,True,,,,02-753-2403
POI_8340e3f30c,Coex Mall (CALT) (코엑스몰),shopping,,,,,,,,37.5107612,127.061705,,,,not_found,short_kor,,월요일: 오전 10:30 ~ 오후 10:00 | 화요일: 오전 10:30 ~ 오후 10:00 | 수요일: 오전 10:30 ~ 오후 10:00 | 목요일: 오전 10:30 ~ 오후 10:00 | 금요일: 오전 10:30 ~ 오후 10:00 | 토요일: 오전 10:30 ~ 오후 10:00 | 일요일: 오전 10:30 ~ 오후 10:00,,,,,False,,,,02-6002-5300
POI_42ee6d7801,Hongik Univ. Station (AREX) (홍대입구역),tourist_spot,,,,,,,,37.5581082,126.9259574,,,,not_found,short_kor,,,,,,,False,,,,
POI_d8373a8103,Traditional Markets (전통시장),street,,,,,고분다리전통시장,서울특별시 강동구 구천면로34길 8 (천호동),,37.5424098057,127.1316577579,2741571.0,38.0,http://tong.visitkorea.or.kr/cms/resource/31/3571731_image2_1.jpg,success,exact_kor,,점포 별로 상이함,,https://blog.naver.com/millkyk0,,success,True,,,,02-477-6242
POI_61b0d68598,Korean Food One-day Class (한식 원데이클래스),tourist_spot,,,,,,,,37.5376196,126.8952883,,,,not_found,,,월요일: 24시간 영업 | 화요일: 24시간 영업 | 수요일: 24시간 영업 | 목요일: 24시간 영업 | 금요일: 24시간 영업 | 토요일: 24시간 영업 | 일요일: 24시간 영업,,http://yum2lab.com/,,,False,,,,02-2690-9986
POI_bc5437d2ae,K-Star Road (K스타로드),kpop_landmark,,,,,,,,37.52793399999999,127.0409421,,,,not_found,,,월요일: 24시간 영업 | 화요일: 24시간 영업 | 수요일: 24시간 영업 | 목요일: 24시간 영업 | 금요일: 24시간 영업 | 토요일: 24시간 영업 | 일요일: 24시간 영업,,,,,False,,,,
POI_ddc33c4312,Amore Store Seongsu (아모레성수),shopping,,,,,,,,37.5444101,127.0591197,,,,not_found,short_kor,,월요일: 휴무일 | 화요일: 오전 10:30 ~ 오후 8:30 | 수요일: 오전 10:30 ~ 오후 8:30 | 목요일: 오전 10:30 ~ 오후 8:30 | 금요일: 오전 10:30 ~ 오후 8:30 | 토요일: 오전 10:30 ~ 오후 8:30 | 일요일: 오전 10:30 ~ 오후 8:30,,https://www.amoremall.com/kr/ko/store/display?storeCode=001,,,False,,,,02-469-8600
POI_e7a497d205,Apgujeong (압구정),street,,,,,닭으로가 압구정본점,서울특별시 강남구 언주로172길 55,,37.5270376893,127.0384194597,2870139.0,39.0,http://tong.visitkorea.or.kr/cms/resource/24/2870124_image2_1.jpg,success,exact_kor,,"월요일: 오전 11:30 ~ 오후 3:00, 오후 5:00~10:00 | 화요일: 오전 11:30 ~ 오후 3:00, 오후 5:00~10:00 | 수요일: 오전 11:30 ~ 오후 3:00, 오후 5:00~10:00 | 목요일: 오전 11:30 ~ 오후 3:00, 오후 5:00~10:00 | 금요일: 오전 11:30 ~ 오후 3:00, 오후 5:00~10:00 | 토요일: 오전 11:30 ~ 오후 3:00, 오후 5:00~10:00 | 일요일: 오전 11:30 ~ 오후 3:00, 오후 5:00~10:00",,https://05044584404.modoo.at/,,success,True,,,,02-518-9936
POI_f64080c1bc,Dosan Park (도산공원),park,,,,,갓포아키 도산공원점,서울특별시 강남구 도산대로45길 8-3 쿠키빌딩,,37.5230742215,127.0362419924,2869782.0,39.0,http://tong.visitkorea.or.kr/cms/resource/72/2869772_image2_1.jpg,success,exact_kor,,월요일: 오후 6:00 ~ 오전 1:00 | 화요일: 오후 6:00 ~ 오전 1:00 | 수요일: 오후 6:00 ~ 오전 1:00 | 목요일: 오후 6:00 ~ 오전 1:00 | 금요일: 오후 6:00 ~ 오전 1:00 | 토요일: 오후 6:00 ~ 오전 1:00 | 일요일: 오후 6:00 ~ 오전 1:00,,https://instagram.com/kappo_akii?igshid=mahyywysqynq,,success,True,,,,02-540-8669
POI_4e8ef3bc7d,Gyeongui Line Forest Park (경의선 숲길),park,,,,,,,,37.5588868,126.9254274,,,,not_found,short_kor,,월요일: 24시간 영업 | 화요일: 24시간 영업 | 수요일: 24시간 영업 | 목요일: 24시간 영업 | 금요일: 24시간 영업 | 토요일: 24시간 영업 | 일요일: 24시간 영업,,https://www.mapo.go.kr/site/culture/hill/culture_onstop_hill_view?motSeq=2200,,,False,,,,02-719-8830
POI_cb7d22d055,Changdeokgung Palace and Secret Garden (창덕궁과 후원),history,,,,,창덕궁과 후원 [유네스코 세계유산],서울특별시 종로구 율곡로 99 (와룡동),,37.5777031595,126.9902446339,127642.0,12.0,http://tong.visitkorea.or.kr/cms/resource/03/3092503_image2_1.jpg,success,exact_kor,,"[2월~5월] 09:00~18:00 (입장마감 17:00)<br>
[6월~8월] 09:00~18:30 (입장마감 17:30)<br>
[9월~10월] 09:00~18:00 (입장마감 17:00)<br>
[11월~1월] 09:00~17:30 (입장마감 16:30)","매주 월요일<br>※ 단, 월요일이 공휴일인 경우 개방하며, 그 다음 첫 번째 평일에 휴관",https://royal.khs.go.kr,['en'],success,True,,,,02-3668-2300
POI_29b922a518,Bukchon (북촌한옥마을),tourist_spot,,,,,북촌한옥마을,서울특별시 종로구 계동길 37 (계동),,37.5790529392,126.9867060298,126537.0,12.0,http://tong.visitkorea.or.kr/cms/resource/04/3304404_image2_1.jpg,success,exact_kor,,"10:00~17:00<br>
※ 방문 제한시간(특별관리지역(레드존) 방문 금지) : 17:00~익일 10:00",연중무휴,http://hanok.seoul.go.kr/,['en'],success,True,,,,02-2133-1371
POI_8d5505e533,Seodaemun Prison History Hall (서대문형무소역사관),history,,,,,,,,37.574271,126.956071,,,,not_found,short_kor,,월요일: 휴무일 | 화요일: 오전 9:30 ~ 오후 6:00 | 수요일: 오전 9:30 ~ 오후 6:00 | 목요일: 오전 9:30 ~ 오후 6:00 | 금요일: 오전 9:30 ~ 오후 6:00 | 토요일: 오전 9:30 ~ 오후 6:00 | 일요일: 오전 9:30 ~ 오후 6:00,,https://sphh.sscmc.or.kr/,,,False,,,,02-360-8590
POI_2453d6060a,Yongsan Park (용산공원),park,,,,,용산공원 부분개방부지,서울특별시 용산구 서빙고로 221,,37.5230622673,126.989199054,2783317.0,12.0,http://tong.visitkorea.or.kr/cms/resource/27/3535027_image2_1.jpg,success,exact_kor,,09:00~18:00 (입장마감 17:00),"매주 월요일 / 1월 1일 / 설·추석 당일<br>※ 단, 월요일이 공휴일인 경우 그 다음날 휴관",https://parkyongsan.kr/front/index.do,,success,True,,,,
POI_ab4f5135a4,Ichon Hangang Park (이촌한강공원),park,,,,,,,,37.5169202,126.9717022,,,,not_found,short_kor,,월요일: 24시간 영업 | 화요일: 24시간 영업 | 수요일: 24시간 영업 | 목요일: 24시간 영업 | 금요일: 24시간 영업 | 토요일: 24시간 영업 | 일요일: 24시간 영업,,http://hangang.seoul.go.kr/archives/46695,,,False,,,,02-3780-0551
POI_0969200639,Inwangsan Mountain (인왕산),nature,,,,,인왕산 더숲 초소책방,서울특별시 종로구 인왕산로 172 (옥인동),,37.5860072833,126.9642912092,2783334.0,39.0,http://tong.visitkorea.or.kr/cms/resource/91/3300891_image2_1.jpg,success,exact_kor,,월요일: 오전 8:00 ~ 오후 10:00 | 화요일: 오전 8:00 ~ 오후 10:00 | 수요일: 오전 8:00 ~ 오후 10:00 | 목요일: 오전 8:00 ~ 오후 10:00 | 금요일: 오전 8:00 ~ 오후 10:00 | 토요일: 오전 8:00 ~ 오후 10:00 | 일요일: 오전 8:00 ~ 오후 10:00,,,,success,True,,,,02-735-0206
POI_3f9f3f95d3,Sejong Village Food and Culture Alley (세종마을 음식문화거리),street,,,,,세종마을 음식문화거리,서울특별시 종로구 자하문로1길 24 (체부동),,37.576569614,126.9710825243,2992822.0,12.0,http://tong.visitkorea.or.kr/cms/resource/62/3535062_image2_1.jpg,success,exact_kor,,점포별 상이,점포별 상이,https://www.koreatodo.com/sejong-village-food-street,,success,True,,,,
POI_471b13e26b,Hongik Univ (홍익대학교),tourist_spot,,,,,,,,37.5507563,126.9254901,,,,not_found,,,월요일: 오전 9:00 ~ 오후 5:30 | 화요일: 오전 9:00 ~ 오후 5:30 | 수요일: 오전 9:00 ~ 오후 5:30 | 목요일: 오전 9:00 ~ 오후 5:30 | 금요일: 오전 9:00 ~ 오후 5:30 | 토요일: 휴무일 | 일요일: 휴무일,,https://www.hongik.ac.kr/index.do,,,False,,,,02-320-1114
POI_ac5d234aea,Daehak-ro Streets (대학로),street,,,,,대학로,서울특별시 종로구 대학로 104 (동숭동),,37.5805669329,127.0023878907,126534.0,12.0,http://tong.visitkorea.or.kr/cms/resource/22/3384822_image2_1.JPG,success,exact_kor,,상시 개방,연중무휴,https://tour.jongno.go.kr/tour/,,success,True,,,,
POI_ede17fd370,Yongma Land (용마랜드),tourist_spot,,,,,용마랜드,서울특별시 중랑구 망우로70길 118 (망우동),,37.5950643172,127.1049059157,2761437.0,12.0,,success,exact_kor,,"10:00~18:00<br>
※ 촬영 시 변동 가능성 있음",연중무휴,네이버 블로그 https://blog.naver.com/smartplaces네이버 카페 https://cafe.naver.com/yongmaland,,success,True,,,,02-436-5800
POI_2f726c16a0,Bukchon Hanok Village (북촌한옥마을),tourist_spot,,,,,북촌한옥마을,서울특별시 종로구 계동길 37 (계동),,37.5790529392,126.9867060298,126537.0,12.0,http://tong.visitkorea.or.kr/cms/resource/04/3304404_image2_1.jpg,success,exact_kor,,"10:00~17:00<br>
※ 방문 제한시간(특별관리지역(레드존) 방문 금지) : 17:00~익일 10:00",연중무휴,http://hanok.seoul.go.kr/,['en'],success,True,,,,02-2133-1371
POI_f1effcd215,Choong Ang High School (중앙고등학교),tourist_spot,,,,,중앙고등학교,서울특별시 종로구 창덕궁길 164,,37.5841440162,126.986850317,252529.0,12.0,http://tong.visitkorea.or.kr/cms/resource/11/3573511_image2_1.jpg,success,exact_kor,,월요일: 오전 6:00 ~ 오후 8:00 | 화요일: 오전 6:00 ~ 오후 8:00 | 수요일: 오전 6:00 ~ 오후 8:00 | 목요일: 오전 6:00 ~ 오후 8:00 | 금요일: 오전 6:00 ~ 오후 8:00 | 토요일: 오전 6:00 ~ 오후 8:00 | 일요일: 오전 6:00 ~ 오후 8:00,,https://choongang.sen.hs.kr/,,success,True,,,,02-742-1321
POI_a4f440a131,Buam-dong (부암동),tourist_spot,,,,,과거와 현재의 시간이 겹쳐진 부암동길,,,37.5711257558,126.9685023578,1952975.0,25.0,http://tong.visitkorea.or.kr/cms/resource/14/572314_image2_1.jpg,success,exact_kor,,,,https://www.jfac.or.kr/site/main/home,,success,True,,,,02-379-7131
POI_337d07ad32,Jongno (종로),tourist_spot,,,,,샤오바오우육면 종로본점,서울특별시 종로구 삼일대로17길 15 (관철동),,37.5691374236,126.9866396503,3094138.0,39.0,http://tong.visitkorea.or.kr/cms/resource/36/3094136_image2_1.jpg,success,exact_kor,,"월요일: 오전 11:00 ~ 오후 3:30, 오후 4:30~10:00 | 화요일: 오전 11:00 ~ 오후 3:30, 오후 4:30~10:00 | 수요일: 오전 11:00 ~ 오후 3:30, 오후 4:30~10:00 | 목요일: 오전 11:00 ~ 오후 3:30, 오후 4:30~10:00 | 금요일: 오전 11:00 ~ 오후 3:30, 오후 4:30~10:00 | 토요일: 오전 11:00 ~ 오후 3:30, 오후 4:30~10:00 | 일요일: 오전 11:00 ~ 오후 3:30, 오후 4:30~10:00",,https://www.instagram.com/xiaobao_jong_ro/,,success,True,,,,02-723-7788
POI_c83d0387f7,Euljiro (을지로),street,,,,,을지로 노가리골목,서울특별시 중구 을지로 129 을지로3가역 3호선,,37.5663295246,126.9926641809,2994062.0,12.0,http://tong.visitkorea.or.kr/cms/resource/53/2995253_image2_1.jpg,success,exact_kor,,점포 별로 상이함,점포 별로 상이함,,,success,True,,,,
POI_d6154643d2,Sewoon Plaza (세운상가),tourist_spot,,,,,세운상가,서울특별시 종로구 청계천로 159 (장사동),,37.5693347773,126.9952555258,2553876.0,12.0,http://tong.visitkorea.or.kr/cms/resource/60/3569460_image2_1.jpg,success,exact_kor,,점포별 상이,점포별 상이,http://sewoonplaza.com/,,success,True,,,,02-2271-2344
POI_a82c5df887,Yongsan Baekbin Railroad (용산 백빈건널목),tourist_spot,,,,,,,,37.5251216,126.9607742,,,,not_found,short_kor,,월요일: 24시간 영업 | 화요일: 24시간 영업 | 수요일: 24시간 영업 | 목요일: 24시간 영업 | 금요일: 24시간 영업 | 토요일: 24시간 영업 | 일요일: 24시간 영업,,,,,False,,,,
POI_9d9a2fb79a,Culture Station Seoul 284 (문화역서울 284),museum,,,,,,,,37.5558824,126.9715573,,,,not_found,short_kor,,,,https://www.seoul284.org/,,,False,,,,02-3407-3500
POI_39d9d119a6,Mullae Art Village (문래창작촌),tourist_spot,,,,,,,,37.5149363,126.8947342,,,,not_found,short_kor,,,,,,,False,,,,
POI_2ead185203,Hanbok Rental (한복 대여),tourist_spot,,,,,,,,37.5760871,126.9734597,,,,not_found,short_kor,,월요일: 오전 8:30 ~ 오후 5:30 | 화요일: 오전 8:30 ~ 오후 3:30 | 수요일: 오전 8:30 ~ 오후 5:30 | 목요일: 오전 8:30 ~ 오후 5:30 | 금요일: 오전 8:30 ~ 오후 5:30 | 토요일: 오전 8:30 ~ 오후 5:30 | 일요일: 오전 8:30 ~ 오후 5:30,,https://linktr.ee/daehanhanbok,,,False,,,,02-2088-7791
POI_603ee76733,Ikseon-dong (익선동),street,,,,,익선동 한옥거리,서울시 종로구 익선동,,37.5737675037,126.9901419773,2946228.0,12.0,http://tong.visitkorea.or.kr/cms/resource/22/2947522_image2_1.jpg,success,exact_kor,,월요일: 오전 10:00 ~ 오후 9:00 | 화요일: 오전 10:00 ~ 오후 9:00 | 수요일: 오전 11:30 ~ 오후 9:00 | 목요일: 오전 10:00 ~ 오후 9:00 | 금요일: 오전 10:00 ~ 오후 9:00 | 토요일: 오전 10:00 ~ 오후 9:00 | 일요일: 오전 10:00 ~ 오후 9:00,,https://korean.visitseoul.net/palace/%EC%9D%B5%EC%84%A0%EB%8F%99%ED%95%9C%EC%98%A5%EA%B1%B0%EB%A6%AC_/37008,,success,True,,,,02-2148-5243
POI_5301f980ef,IFC Mall (IFC몰),shopping,,,,,,,,37.5250243,126.9258867,,,,not_found,,,월요일: 오전 10:00 ~ 오후 10:00 | 화요일: 오전 10:00 ~ 오후 10:00 | 수요일: 오전 10:00 ~ 오후 10:00 | 목요일: 오전 10:00 ~ 오후 10:00 | 금요일: 오전 10:00 ~ 오후 10:00 | 토요일: 오전 10:00 ~ 오후 10:00 | 일요일: 오전 10:00 ~ 오후 10:00,,https://www.ifcseoul.com/,,,False,,,,02-6137-5000
POI_ac5e0d55e2,The Hyundai Seoul (더현대 서울),shopping,,,,,더현대 서울,서울특별시 영등포구 여의대로 108 (여의도동),,37.5271495732,126.9273156868,2708109.0,38.0,http://tong.visitkorea.or.kr/cms/resource/37/2933437_image2_1.bmp,success,exact_kor,,- 월요일~목요일 10:30~20:00<br>- 금요일~일요일 10:30~20:30<br>- 식당가 10:30~22:00,,https://www.ehyundai.com,,success,True,,,,02-767-2233
POI_1b4c1ea36d,Garosu-gil (가로수길),street,,,,,신사동 가로수길,서울특별시 강남구 가로수길 23 (신사동),,37.5197049261,127.0227572041,987720.0,12.0,http://tong.visitkorea.or.kr/cms/resource/61/3566961_image2_1.jpg,success,exact_kor,,점포 별로 상이함,점포 별로 상이함,비짓서울 https://korean.visitseoul.net/index,,success,True,,,,
POI_8fab669d91,Apgujeong Select Shop (압구정 편집샵),shopping,,,,,,,,37.526396,127.038483,,,,not_found,short_kor,,월요일: 오후 12:00~8:30 | 화요일: 오후 12:00~8:30 | 수요일: 오후 12:00~8:30 | 목요일: 오후 12:00~8:30 | 금요일: 오후 12:00~8:30 | 토요일: 오후 12:00~8:30 | 일요일: 오후 12:00~8:00,,,,,False,,,,02-541-0840
POI_5715cf6340,Starfield Coex Mall (스타필드 코엑스몰),shopping,,,,,스타필드 코엑스몰,서울특별시 강남구 영동대로 513 (삼성동),,37.5119175967,127.059217995,1984944.0,38.0,http://tong.visitkorea.or.kr/cms/resource/55/3081355_image2_1.jpg,success,exact_kor,,10:00~22:00,,http://www.starfield.co.kr/coexmall,,success,True,,,,02-6002-5300
POI_972b74739a,Sindang-dong (신당동),street,,,,,서울 신당동 박정희 가옥,서울특별시 중구 다산로36가길 25 (신당동),,37.5615194612,127.0198701715,2764329.0,12.0,http://tong.visitkorea.or.kr/cms/resource/52/3467852_image2_1.jpg,success,exact_kor,,10:00~18:00,매주 월요일 / 1월1일 / 설·추석 기념 행사시(사전공지 예정),https://www.heritage.go.kr/,,success,True,,,,02-2231-5143
POI_d867f8f607,Dongdaemun Market (동대문시장),shopping,,,,,,,,37.57078060000001,127.0081119,,,,not_found,short_kor,,월요일: 오전 9:00 ~ 오후 7:00 | 화요일: 오전 9:00 ~ 오후 7:00 | 수요일: 오전 9:00 ~ 오후 7:00 | 목요일: 오전 9:00 ~ 오후 7:00 | 금요일: 오전 9:00 ~ 오후 7:00 | 토요일: 오전 9:00 ~ 오후 7:00 | 일요일: 휴무일,,https://www.ddm-mall.com/,,,False,,,,02-2262-0114
POI_1d9fa99f41,Hangang River Cruise (한강 유람선),tourist_spot,,,,,,,,37.526022,126.9384697,,,,not_found,short_kor,,월요일: 오전 11:00 ~ 오후 10:00 | 화요일: 오전 11:00 ~ 오후 10:00 | 수요일: 오전 11:00 ~ 오후 10:00 | 목요일: 오전 11:00 ~ 오후 10:00 | 금요일: 오전 11:00 ~ 오후 10:00 | 토요일: 오전 11:00 ~ 오후 10:00 | 일요일: 오전 11:00 ~ 오후 10:00,,http://www.elandcruise.com/,,,False,,,,02-6291-6900
POI_91b430e118,Cheongdam-dong (청담동),street,,,,,마오 청담동점,서울특별시 강남구 도산대로56길 17 (청담동),,37.5220299758,127.0405582959,2867216.0,39.0,http://tong.visitkorea.or.kr/cms/resource/13/2867213_image2_1.JPG,success,exact_kor,,월요일: 오전 11:30 ~ 오전 12:00 | 화요일: 오전 11:30 ~ 오전 12:00 | 수요일: 오전 11:30 ~ 오전 12:00 | 목요일: 오전 11:30 ~ 오전 12:00 | 금요일: 오전 11:30 ~ 오전 12:00 | 토요일: 오전 11:30 ~ 오전 12:00 | 일요일: 오전 11:30 ~ 오전 12:00,,http://weekly.hankooki.com/lpage/culture/200509/wk2005092612455437790.htm,,success,True,,,,02-514-8803
POI_25774895c6,Hongdae (홍대),street,,,,,내맘대로폰케이스 홍대점,서울특별시 마포구 와우산로19길 21 (서교동),,37.5512466761,126.9218988345,2946242.0,12.0,http://tong.visitkorea.or.kr/cms/resource/69/2947669_image2_1.jpg,success,exact_kor,,12:00~21:00,연중무휴,https://www.instagram.com/nemamdaero_hongdae/,,success,True,,,,02-322-6682
POI_dce594358a,Hangang Park (한강공원),tourist_spot,,,,,광나루한강공원,서울특별시 강동구 선사로 83-106 (암사동) 83-106,,37.5500198634,127.1222639517,250252.0,12.0,http://tong.visitkorea.or.kr/cms/resource/11/3393811_image2_1.JPG,success,exact_kor,,상시 개방,연중무휴,https://hangang.seoul.go.kr/,,success,True,,,,02-3780-0501
POI_bbd38fabfe,Indoor Sports Park (실내스포츠파크),tourist_spot,,,,,,,,37.5364214,126.8810634,,,,not_found,short_kor,,월요일: 오전 10:30 ~ 오후 8:00 | 화요일: 오전 10:30 ~ 오후 8:00 | 수요일: 오전 10:30 ~ 오후 8:00 | 목요일: 오전 10:30 ~ 오후 8:00 | 금요일: 오전 10:30 ~ 오후 8:00 | 토요일: 오전 10:30 ~ 오후 8:30 | 일요일: 오전 10:30 ~ 오후 8:30,,https://naver.me/5tJtkAev,,,False,,,,050-71384-2853
